column_name,Contain Value,Ratio
system.overlays.azfSYp1fUjbQR6RN.overlayType,1,0.0005827505827505828
system.overlays.azfSYp1fUjbQR6RN.sort,1,0.0005827505827505828
system.overlays.azfSYp1fUjbQR6RN.system.damage.0.formula,1,0.0005827505827505828
system.overlays.azfSYp1fUjbQR6RN.system.heightening.damage.0,1,0.0005827505827505828
system.overlays.vymyl3e0gtam972y.sort,1,0.0005827505827505828
system.damage.mblrszws1jkc5f5f.applyMod,1,0.0005827505827505828
system.damage.mblrszws1jkc5f5f.formula,1,0.0005827505827505828
system.damage.mblrszws1jkc5f5f.kinds,1,0.0005827505827505828
system.damage.mblrszws1jkc5f5f.materials,1,0.0005827505827505828
system.damage.mblrszws1jkc5f5f.type,1,0.0005827505827505828
system.heightening.damage.mblrszws1jkc5f5f,1,0.0005827505827505828
system.heightening.levels.10.damage.1.applyMod,1,0.0005827505827505828
system.heightening.levels.10.damage.1.formula,1,0.0005827505827505828
system.heightening.levels.10.damage.1.materials,1,0.0005827505827505828
system.heightening.levels.10.damage.1.type,1,0.0005827505827505828
system.damage.OxAN5ouL6iu9L10Y.applyMod,1,0.0005827505827505828
system.damage.OxAN5ouL6iu9L10Y.formula,1,0.0005827505827505828
system.damage.OxAN5ouL6iu9L10Y.kinds,1,0.0005827505827505828
system.damage.OxAN5ouL6iu9L10Y.materials,1,0.0005827505827505828
system.damage.OxAN5ouL6iu9L10Y.type,1,0.0005827505827505828
system.heightening.damage.OxAN5ouL6iu9L10Y,1,0.0005827505827505828
system.damage.qeAvRsIUYQwyitMP.applyMod,1,0.0005827505827505828
system.damage.qeAvRsIUYQwyitMP.formula,1,0.0005827505827505828
system.damage.qeAvRsIUYQwyitMP.kinds,1,0.0005827505827505828
system.damage.qeAvRsIUYQwyitMP.materials,1,0.0005827505827505828
system.damage.qeAvRsIUYQwyitMP.type,1,0.0005827505827505828
system.heightening.damage.qeAvRsIUYQwyitMP,1,0.0005827505827505828
system.damage.INFFw4nT75jXjS4B.applyMod,1,0.0005827505827505828
system.damage.INFFw4nT75jXjS4B.formula,1,0.0005827505827505828
system.damage.INFFw4nT75jXjS4B.kinds,1,0.0005827505827505828
system.damage.INFFw4nT75jXjS4B.materials,1,0.0005827505827505828
system.damage.INFFw4nT75jXjS4B.type,1,0.0005827505827505828
system.damage.Ri9pmfc1Jkvm7j0x.applyMod,1,0.0005827505827505828
system.damage.Ri9pmfc1Jkvm7j0x.formula,1,0.0005827505827505828
system.damage.Ri9pmfc1Jkvm7j0x.kinds,1,0.0005827505827505828
system.damage.Ri9pmfc1Jkvm7j0x.materials,1,0.0005827505827505828
system.damage.Ri9pmfc1Jkvm7j0x.type,1,0.0005827505827505828
system.heightening.damage.INFFw4nT75jXjS4B,1,0.0005827505827505828
system.heightening.damage.Ri9pmfc1Jkvm7j0x,1,0.0005827505827505828
system.damage.44Rog4IqtGnk82au.applyMod,1,0.0005827505827505828
system.damage.44Rog4IqtGnk82au.formula,1,0.0005827505827505828
system.damage.44Rog4IqtGnk82au.kinds,1,0.0005827505827505828
system.damage.44Rog4IqtGnk82au.materials,1,0.0005827505827505828
system.damage.44Rog4IqtGnk82au.type,1,0.0005827505827505828
system.heightening.damage.44Rog4IqtGnk82au,1,0.0005827505827505828
system.overlays.LnV6q1fbaObkI3Mt.name,1,0.0005827505827505828
system.overlays.LnV6q1fbaObkI3Mt.overlayType,1,0.0005827505827505828
system.overlays.LnV6q1fbaObkI3Mt.sort,1,0.0005827505827505828
system.overlays.LnV6q1fbaObkI3Mt.system.damage.0.kinds,1,0.0005827505827505828
system.overlays.LnV6q1fbaObkI3Mt.system.damage.0.type,1,0.0005827505827505828
system.overlays.PqqCsQ9RXSxeMSX0.name,1,0.0005827505827505828
system.overlays.PqqCsQ9RXSxeMSX0.overlayType,1,0.0005827505827505828
system.overlays.PqqCsQ9RXSxeMSX0.sort,1,0.0005827505827505828
system.overlays.PqqCsQ9RXSxeMSX0.system.damage.0.kinds,1,0.0005827505827505828
system.overlays.PqqCsQ9RXSxeMSX0.system.damage.0.type,1,0.0005827505827505828
system.overlays.S9bvJZUVLzYL5MWX.name,1,0.0005827505827505828
system.overlays.S9bvJZUVLzYL5MWX.overlayType,1,0.0005827505827505828
system.overlays.S9bvJZUVLzYL5MWX.sort,1,0.0005827505827505828
system.overlays.S9bvJZUVLzYL5MWX.system.damage.0.kinds,1,0.0005827505827505828
system.overlays.S9bvJZUVLzYL5MWX.system.damage.0.type,1,0.0005827505827505828
system.overlays.4fq7k05nvyujd8et._id,1,0.0005827505827505828
system.overlays.4fq7k05nvyujd8et.overlayType,1,0.0005827505827505828
system.overlays.4fq7k05nvyujd8et.sort,1,0.0005827505827505828
system.overlays.4fq7k05nvyujd8et.system.area.value,1,0.0005827505827505828
system.overlays.4fq7k05nvyujd8et.system.time.value,1,0.0005827505827505828
system.overlays.va07sxrcj8n2715r._id,1,0.0005827505827505828
system.overlays.va07sxrcj8n2715r.overlayType,1,0.0005827505827505828
system.overlays.va07sxrcj8n2715r.sort,1,0.0005827505827505828
system.overlays.va07sxrcj8n2715r.system.area.value,1,0.0005827505827505828
system.overlays.va07sxrcj8n2715r.system.time.value,1,0.0005827505827505828
system.overlays.vr5fwgm0r9nazh6j._id,1,0.0005827505827505828
system.overlays.vr5fwgm0r9nazh6j.overlayType,1,0.0005827505827505828
system.overlays.vr5fwgm0r9nazh6j.sort,1,0.0005827505827505828
system.overlays.vr5fwgm0r9nazh6j.system.time.value,1,0.0005827505827505828
system.damage.JC32rvRkPjO4AK13.applyMod,1,0.0005827505827505828
system.damage.JC32rvRkPjO4AK13.formula,1,0.0005827505827505828
system.damage.JC32rvRkPjO4AK13.kinds,1,0.0005827505827505828
system.damage.JC32rvRkPjO4AK13.materials,1,0.0005827505827505828
system.damage.JC32rvRkPjO4AK13.type,1,0.0005827505827505828
system.heightening.damage.JC32rvRkPjO4AK13,1,0.0005827505827505828
system.damage.vs7xcxeuyzp4tjda.applyMod,1,0.0005827505827505828
system.damage.vs7xcxeuyzp4tjda.formula,1,0.0005827505827505828
system.damage.vs7xcxeuyzp4tjda.kinds,1,0.0005827505827505828
system.damage.vs7xcxeuyzp4tjda.materials,1,0.0005827505827505828
system.damage.vs7xcxeuyzp4tjda.type,1,0.0005827505827505828
system.heightening.damage.vs7xcxeuyzp4tjda,1,0.0005827505827505828
system.damage.xmlng4v8ws11x8cn.applyMod,1,0.0005827505827505828
system.damage.xmlng4v8ws11x8cn.formula,1,0.0005827505827505828
system.damage.xmlng4v8ws11x8cn.kinds,1,0.0005827505827505828
system.damage.xmlng4v8ws11x8cn.materials,1,0.0005827505827505828
system.damage.xmlng4v8ws11x8cn.type,1,0.0005827505827505828
system.heightening.damage.xmlng4v8ws11x8cn,1,0.0005827505827505828
system.damage.frm1uBmzLuW6mwMX.applyMod,1,0.0005827505827505828
system.damage.frm1uBmzLuW6mwMX.formula,1,0.0005827505827505828
system.damage.frm1uBmzLuW6mwMX.kinds,1,0.0005827505827505828
system.damage.frm1uBmzLuW6mwMX.materials,1,0.0005827505827505828
system.damage.frm1uBmzLuW6mwMX.type,1,0.0005827505827505828
system.heightening.damage.frm1uBmzLuW6mwMX,1,0.0005827505827505828
system.damage.J1hHMzwleLLa292j.applyMod,1,0.0005827505827505828
system.damage.J1hHMzwleLLa292j.formula,1,0.0005827505827505828
system.damage.J1hHMzwleLLa292j.kinds,1,0.0005827505827505828
system.damage.J1hHMzwleLLa292j.materials,1,0.0005827505827505828
system.damage.J1hHMzwleLLa292j.type,1,0.0005827505827505828
system.heightening.damage.J1hHMzwleLLa292j,1,0.0005827505827505828
system.overlays.vymyl3e0gtam972y.system.area.value,1,0.0005827505827505828
system.damage.pwae34vzLdflGiXR.applyMod,1,0.0005827505827505828
system.damage.pwae34vzLdflGiXR.formula,1,0.0005827505827505828
system.damage.pwae34vzLdflGiXR.kinds,1,0.0005827505827505828
system.damage.pwae34vzLdflGiXR.materials,1,0.0005827505827505828
system.damage.pwae34vzLdflGiXR.type,1,0.0005827505827505828
system.heightening.damage.pwae34vzLdflGiXR,1,0.0005827505827505828
system.damage.GUwgkd9LwISbTZDb.applyMod,1,0.0005827505827505828
system.damage.GUwgkd9LwISbTZDb.formula,1,0.0005827505827505828
system.damage.GUwgkd9LwISbTZDb.kinds,1,0.0005827505827505828
system.damage.GUwgkd9LwISbTZDb.materials,1,0.0005827505827505828
system.damage.GUwgkd9LwISbTZDb.type,1,0.0005827505827505828
system.heightening.damage.GUwgkd9LwISbTZDb,1,0.0005827505827505828
system.overlays.b1ms5uwp9vwblhkq._id,1,0.0005827505827505828
system.overlays.b1ms5uwp9vwblhkq.overlayType,1,0.0005827505827505828
system.overlays.b1ms5uwp9vwblhkq.sort,1,0.0005827505827505828
system.overlays.b1ms5uwp9vwblhkq.system.damage.0.formula,1,0.0005827505827505828
system.overlays.b1ms5uwp9vwblhkq.system.heightening.damage.0,1,0.0005827505827505828
system.overlays.b1ms5uwp9vwblhkq.system.range.value,1,0.0005827505827505828
system.overlays.b1ms5uwp9vwblhkq.system.time.value,1,0.0005827505827505828
system.overlays.b1ms5uwp9vwblhkq.system.traits.traditions,1,0.0005827505827505828
system.overlays.b1ms5uwp9vwblhkq.system.traits.value,1,0.0005827505827505828
system.overlays.md8ss7iwxhth4y5f._id,1,0.0005827505827505828
system.overlays.md8ss7iwxhth4y5f.overlayType,1,0.0005827505827505828
system.overlays.md8ss7iwxhth4y5f.sort,1,0.0005827505827505828
system.overlays.md8ss7iwxhth4y5f.system.range.value,1,0.0005827505827505828
system.overlays.md8ss7iwxhth4y5f.system.time.value,1,0.0005827505827505828
system.overlays.0e58gcb5dwwddtze._id,1,0.0005827505827505828
system.overlays.0e58gcb5dwwddtze.overlayType,1,0.0005827505827505828
system.overlays.0e58gcb5dwwddtze.sort,1,0.0005827505827505828
system.overlays.0e58gcb5dwwddtze.system.damage.0.formula,1,0.0005827505827505828
system.overlays.0e58gcb5dwwddtze.system.heightening.damage.0,1,0.0005827505827505828
system.overlays.0e58gcb5dwwddtze.system.range.value,1,0.0005827505827505828
system.overlays.0e58gcb5dwwddtze.system.time.value,1,0.0005827505827505828
system.overlays.0e58gcb5dwwddtze.system.traits.value,1,0.0005827505827505828
system.overlays.9klvzqocf0qn2pkm._id,1,0.0005827505827505828
system.overlays.9klvzqocf0qn2pkm.overlayType,1,0.0005827505827505828
system.overlays.9klvzqocf0qn2pkm.sort,1,0.0005827505827505828
system.overlays.9klvzqocf0qn2pkm.system.range.value,1,0.0005827505827505828
system.overlays.9klvzqocf0qn2pkm.system.time.value,1,0.0005827505827505828
system.overlays.9klvzqocf0qn2pkm.system.traits.value,1,0.0005827505827505828
system.damage.ky50hzqhwvdu8luq.applyMod,1,0.0005827505827505828
system.damage.ky50hzqhwvdu8luq.formula,1,0.0005827505827505828
system.damage.ky50hzqhwvdu8luq.kinds,1,0.0005827505827505828
system.damage.ky50hzqhwvdu8luq.materials,1,0.0005827505827505828
system.damage.ky50hzqhwvdu8luq.type,1,0.0005827505827505828
system.heightening.damage.ky50hzqhwvdu8luq,1,0.0005827505827505828
system.overlays.DXSeNnk6UK2ScLGI._id,1,0.0005827505827505828
system.overlays.DXSeNnk6UK2ScLGI.name,1,0.0005827505827505828
system.overlays.DXSeNnk6UK2ScLGI.overlayType,1,0.0005827505827505828
system.overlays.DXSeNnk6UK2ScLGI.sort,1,0.0005827505827505828
system.overlays.DXSeNnk6UK2ScLGI.system.damage.ky50hzqhwvdu8luq.type,1,0.0005827505827505828
system.overlays.uqBNqB55cCGnzmcX._id,1,0.0005827505827505828
system.overlays.uqBNqB55cCGnzmcX.name,1,0.0005827505827505828
system.overlays.uqBNqB55cCGnzmcX.overlayType,1,0.0005827505827505828
system.overlays.uqBNqB55cCGnzmcX.sort,1,0.0005827505827505828
system.overlays.uqBNqB55cCGnzmcX.system.damage.ky50hzqhwvdu8luq.type,1,0.0005827505827505828
system.damage.65f6xZwo4IJ1ziZn.applyMod,1,0.0005827505827505828
system.damage.65f6xZwo4IJ1ziZn.formula,1,0.0005827505827505828
system.damage.65f6xZwo4IJ1ziZn.kinds,1,0.0005827505827505828
system.damage.65f6xZwo4IJ1ziZn.materials,1,0.0005827505827505828
system.damage.65f6xZwo4IJ1ziZn.type,1,0.0005827505827505828
system.heightening.damage.65f6xZwo4IJ1ziZn,1,0.0005827505827505828
system.overlays.a33QUFoKgoOprovO.name,1,0.0005827505827505828
system.overlays.a33QUFoKgoOprovO.overlayType,1,0.0005827505827505828
system.overlays.a33QUFoKgoOprovO.sort,1,0.0005827505827505828
system.overlays.a33QUFoKgoOprovO.system.damage.37YW4ZGhxx7Y2mdI.applyMod,1,0.0005827505827505828
system.overlays.a33QUFoKgoOprovO.system.damage.37YW4ZGhxx7Y2mdI.formula,1,0.0005827505827505828
system.overlays.a33QUFoKgoOprovO.system.damage.37YW4ZGhxx7Y2mdI.kinds,1,0.0005827505827505828
system.overlays.a33QUFoKgoOprovO.system.damage.37YW4ZGhxx7Y2mdI.materials,1,0.0005827505827505828
system.overlays.a33QUFoKgoOprovO.system.damage.37YW4ZGhxx7Y2mdI.type,1,0.0005827505827505828
system.overlays.a33QUFoKgoOprovO.system.defense.save.basic,1,0.0005827505827505828
system.overlays.a33QUFoKgoOprovO.system.defense.save.statistic,1,0.0005827505827505828
system.overlays.a33QUFoKgoOprovO.system.heightening.damage.37YW4ZGhxx7Y2mdI,1,0.0005827505827505828
system.overlays.a33QUFoKgoOprovO.system.heightening.interval,1,0.0005827505827505828
system.overlays.a33QUFoKgoOprovO.system.heightening.type,1,0.0005827505827505828
system.overlays.uLuOg62dVyxvbW66.name,1,0.0005827505827505828
system.overlays.uLuOg62dVyxvbW66.overlayType,1,0.0005827505827505828
system.overlays.uLuOg62dVyxvbW66.sort,1,0.0005827505827505828
system.overlays.uLuOg62dVyxvbW66.system.damage.b39tbePoPlJSzLku.applyMod,1,0.0005827505827505828
system.overlays.uLuOg62dVyxvbW66.system.damage.b39tbePoPlJSzLku.formula,1,0.0005827505827505828
system.overlays.uLuOg62dVyxvbW66.system.damage.b39tbePoPlJSzLku.kinds,1,0.0005827505827505828
system.overlays.uLuOg62dVyxvbW66.system.damage.b39tbePoPlJSzLku.materials,1,0.0005827505827505828
system.overlays.uLuOg62dVyxvbW66.system.damage.b39tbePoPlJSzLku.type,1,0.0005827505827505828
system.overlays.uLuOg62dVyxvbW66.system.heightening.damage.b39tbePoPlJSzLku,1,0.0005827505827505828
system.overlays.uLuOg62dVyxvbW66.system.heightening.interval,1,0.0005827505827505828
system.overlays.uLuOg62dVyxvbW66.system.heightening.type,1,0.0005827505827505828
system.damage.wmKl5ucMQTyXMxz1.applyMod,1,0.0005827505827505828
system.damage.wmKl5ucMQTyXMxz1.formula,1,0.0005827505827505828
system.damage.wmKl5ucMQTyXMxz1.kinds,1,0.0005827505827505828
system.damage.wmKl5ucMQTyXMxz1.materials,1,0.0005827505827505828
system.damage.wmKl5ucMQTyXMxz1.type,1,0.0005827505827505828
system.heightening.levels.3.damage.wmKl5ucMQTyXMxz1.applyMod,1,0.0005827505827505828
system.heightening.levels.3.damage.wmKl5ucMQTyXMxz1.formula,1,0.0005827505827505828
system.heightening.levels.3.damage.wmKl5ucMQTyXMxz1.kinds,1,0.0005827505827505828
system.heightening.levels.3.damage.wmKl5ucMQTyXMxz1.materials,1,0.0005827505827505828
system.heightening.levels.3.damage.wmKl5ucMQTyXMxz1.type,1,0.0005827505827505828
system.heightening.levels.6.damage.wmKl5ucMQTyXMxz1.applyMod,1,0.0005827505827505828
system.heightening.levels.6.damage.wmKl5ucMQTyXMxz1.formula,1,0.0005827505827505828
system.heightening.levels.6.damage.wmKl5ucMQTyXMxz1.kinds,1,0.0005827505827505828
system.heightening.levels.6.damage.wmKl5ucMQTyXMxz1.materials,1,0.0005827505827505828
system.heightening.levels.6.damage.wmKl5ucMQTyXMxz1.type,1,0.0005827505827505828
system.heightening.levels.9.damage.wmKl5ucMQTyXMxz1.applyMod,1,0.0005827505827505828
system.heightening.levels.9.damage.wmKl5ucMQTyXMxz1.formula,1,0.0005827505827505828
system.heightening.levels.9.damage.wmKl5ucMQTyXMxz1.kinds,1,0.0005827505827505828
system.heightening.levels.9.damage.wmKl5ucMQTyXMxz1.materials,1,0.0005827505827505828
system.heightening.levels.9.damage.wmKl5ucMQTyXMxz1.type,1,0.0005827505827505828
system.damage.Is7bQgOuT0P4zHZJ.applyMod,1,0.0005827505827505828
system.damage.Is7bQgOuT0P4zHZJ.formula,1,0.0005827505827505828
system.damage.Is7bQgOuT0P4zHZJ.kinds,1,0.0005827505827505828
system.damage.Is7bQgOuT0P4zHZJ.materials,1,0.0005827505827505828
system.damage.Is7bQgOuT0P4zHZJ.type,1,0.0005827505827505828
system.heightening.damage.Is7bQgOuT0P4zHZJ,1,0.0005827505827505828
system.overlays.c69HMe7LM38KOi2y._id,1,0.0005827505827505828
system.overlays.c69HMe7LM38KOi2y.name,1,0.0005827505827505828
system.overlays.c69HMe7LM38KOi2y.overlayType,1,0.0005827505827505828
system.overlays.c69HMe7LM38KOi2y.sort,1,0.0005827505827505828
system.overlays.c69HMe7LM38KOi2y.system.damage.0.type,1,0.0005827505827505828
system.overlays.oOJY0MFq3IZR2yBt._id,1,0.0005827505827505828
system.overlays.oOJY0MFq3IZR2yBt.name,1,0.0005827505827505828
system.overlays.oOJY0MFq3IZR2yBt.overlayType,1,0.0005827505827505828
system.overlays.oOJY0MFq3IZR2yBt.sort,1,0.0005827505827505828
system.overlays.oOJY0MFq3IZR2yBt.system.damage.0.type,1,0.0005827505827505828
system.overlays.zZAR4Vryi8fUJuP2._id,1,0.0005827505827505828
system.overlays.zZAR4Vryi8fUJuP2.name,1,0.0005827505827505828
system.overlays.zZAR4Vryi8fUJuP2.overlayType,1,0.0005827505827505828
system.overlays.zZAR4Vryi8fUJuP2.sort,1,0.0005827505827505828
system.overlays.zZAR4Vryi8fUJuP2.system.damage.0.type,1,0.0005827505827505828
system.damage.j2redl0npv4ehyxz.applyMod,1,0.0005827505827505828
system.damage.j2redl0npv4ehyxz.formula,1,0.0005827505827505828
system.damage.j2redl0npv4ehyxz.kinds,1,0.0005827505827505828
system.damage.j2redl0npv4ehyxz.materials,1,0.0005827505827505828
system.damage.j2redl0npv4ehyxz.type,1,0.0005827505827505828
system.heightening.damage.j2redl0npv4ehyxz,1,0.0005827505827505828
system.damage.cQxR8sbsuYgdFzKD.applyMod,1,0.0005827505827505828
system.damage.cQxR8sbsuYgdFzKD.formula,1,0.0005827505827505828
system.damage.cQxR8sbsuYgdFzKD.kinds,1,0.0005827505827505828
system.damage.cQxR8sbsuYgdFzKD.materials,1,0.0005827505827505828
system.damage.cQxR8sbsuYgdFzKD.type,1,0.0005827505827505828
system.heightening.damage.cQxR8sbsuYgdFzKD,1,0.0005827505827505828
system.damage.BvMfi3GU5iSfheEF.applyMod,1,0.0005827505827505828
system.damage.BvMfi3GU5iSfheEF.formula,1,0.0005827505827505828
system.damage.BvMfi3GU5iSfheEF.kinds,1,0.0005827505827505828
system.damage.BvMfi3GU5iSfheEF.materials,1,0.0005827505827505828
system.damage.BvMfi3GU5iSfheEF.type,1,0.0005827505827505828
system.heightening.damage.BvMfi3GU5iSfheEF,1,0.0005827505827505828
system.damage.ZJn9o8o0gXmwHkcK.applyMod,1,0.0005827505827505828
system.damage.ZJn9o8o0gXmwHkcK.formula,1,0.0005827505827505828
system.damage.ZJn9o8o0gXmwHkcK.kinds,1,0.0005827505827505828
system.damage.ZJn9o8o0gXmwHkcK.materials,1,0.0005827505827505828
system.damage.ZJn9o8o0gXmwHkcK.type,1,0.0005827505827505828
system.heightening.damage.ZJn9o8o0gXmwHkcK,1,0.0005827505827505828
system.damage.GICIEVwjlpO0WPSv.applyMod,1,0.0005827505827505828
system.damage.GICIEVwjlpO0WPSv.formula,1,0.0005827505827505828
system.damage.GICIEVwjlpO0WPSv.kinds,1,0.0005827505827505828
system.damage.GICIEVwjlpO0WPSv.materials,1,0.0005827505827505828
system.damage.GICIEVwjlpO0WPSv.type,1,0.0005827505827505828
system.damage.vd71gprd4cz7vb2j.applyMod,1,0.0005827505827505828
system.damage.vd71gprd4cz7vb2j.formula,1,0.0005827505827505828
system.damage.vd71gprd4cz7vb2j.kinds,1,0.0005827505827505828
system.damage.vd71gprd4cz7vb2j.materials,1,0.0005827505827505828
system.damage.vd71gprd4cz7vb2j.type,1,0.0005827505827505828
system.heightening.damage.vd71gprd4cz7vb2j,1,0.0005827505827505828
system.overlays.6wf5l1kiwcdtnx6s.overlayType,1,0.0005827505827505828
system.overlays.6wf5l1kiwcdtnx6s.sort,1,0.0005827505827505828
system.overlays.6wf5l1kiwcdtnx6s.system.area.value,1,0.0005827505827505828
system.overlays.6wf5l1kiwcdtnx6s.system.damage.0.formula,1,0.0005827505827505828
system.overlays.6wf5l1kiwcdtnx6s.system.heightening.damage.0,1,0.0005827505827505828
system.overlays.6wf5l1kiwcdtnx6s.system.target.value,1,0.0005827505827505828
system.overlays.6wf5l1kiwcdtnx6s.system.time.value,1,0.0005827505827505828
system.overlays.ah0wlzxg5wb7q038.overlayType,1,0.0005827505827505828
system.overlays.ah0wlzxg5wb7q038.sort,1,0.0005827505827505828
system.overlays.ah0wlzxg5wb7q038.system.area.value,1,0.0005827505827505828
system.overlays.ah0wlzxg5wb7q038.system.damage.0.formula,1,0.0005827505827505828
system.overlays.ah0wlzxg5wb7q038.system.heightening.damage.0,1,0.0005827505827505828
system.overlays.ah0wlzxg5wb7q038.system.target.value,1,0.0005827505827505828
system.overlays.ah0wlzxg5wb7q038.system.time.value,1,0.0005827505827505828
system.overlays.weox8ze9kgj6nz0h._id,1,0.0005827505827505828
system.overlays.weox8ze9kgj6nz0h.overlayType,1,0.0005827505827505828
system.overlays.weox8ze9kgj6nz0h.sort,1,0.0005827505827505828
system.overlays.weox8ze9kgj6nz0h.system.target.value,1,0.0005827505827505828
system.overlays.weox8ze9kgj6nz0h.system.time.value,1,0.0005827505827505828
system.overlays.7ry8vc5rj3vz1053._id,1,0.0005827505827505828
system.overlays.7ry8vc5rj3vz1053.overlayType,1,0.0005827505827505828
system.overlays.7ry8vc5rj3vz1053.sort,1,0.0005827505827505828
system.overlays.7ry8vc5rj3vz1053.system.target.value,1,0.0005827505827505828
system.overlays.7ry8vc5rj3vz1053.system.time.value,1,0.0005827505827505828
system.overlays.j125ugcqeelz5efk._id,1,0.0005827505827505828
system.overlays.j125ugcqeelz5efk.overlayType,1,0.0005827505827505828
system.overlays.j125ugcqeelz5efk.sort,1,0.0005827505827505828
system.overlays.j125ugcqeelz5efk.system.target.value,1,0.0005827505827505828
system.overlays.j125ugcqeelz5efk.system.time.value,1,0.0005827505827505828
system.overlays.vh52k2mfn7q0wuhc._id,1,0.0005827505827505828
system.overlays.vh52k2mfn7q0wuhc.overlayType,1,0.0005827505827505828
system.overlays.vh52k2mfn7q0wuhc.sort,1,0.0005827505827505828
system.overlays.vh52k2mfn7q0wuhc.system.target.value,1,0.0005827505827505828
system.overlays.vh52k2mfn7q0wuhc.system.time.value,1,0.0005827505827505828
system.damage.8ansf0q0mmysn22a.applyMod,1,0.0005827505827505828
system.damage.8ansf0q0mmysn22a.formula,1,0.0005827505827505828
system.damage.8ansf0q0mmysn22a.kinds,1,0.0005827505827505828
system.overlays.BbMuJTegkAU3FWLe.overlayType,1,0.0005827505827505828
system.damage.8ansf0q0mmysn22a.type,1,0.0005827505827505828
system.heightening.damage.8ansf0q0mmysn22a,1,0.0005827505827505828
system.traits.selected.illusion,1,0.0005827505827505828
system.overlays.vymyl3e0gtam972y.system.time.value,1,0.0005827505827505828
system.traits.selected.visual,1,0.0005827505827505828
system.traits.selected.healing,1,0.0005827505827505828
system.damage.wutn1oqihzg6kr0d.applyMod,1,0.0005827505827505828
system.damage.wutn1oqihzg6kr0d.formula,1,0.0005827505827505828
system.damage.wutn1oqihzg6kr0d.kinds,1,0.0005827505827505828
system.damage.wutn1oqihzg6kr0d.materials,1,0.0005827505827505828
system.damage.wutn1oqihzg6kr0d.type,1,0.0005827505827505828
system.heightening.damage.wutn1oqihzg6kr0d,1,0.0005827505827505828
system.damage.DqmI0zlt2l9eMNYJ.applyMod,1,0.0005827505827505828
system.damage.DqmI0zlt2l9eMNYJ.formula,1,0.0005827505827505828
system.damage.DqmI0zlt2l9eMNYJ.kinds,1,0.0005827505827505828
system.damage.DqmI0zlt2l9eMNYJ.materials,1,0.0005827505827505828
system.damage.DqmI0zlt2l9eMNYJ.type,1,0.0005827505827505828
system.heightening.damage.DqmI0zlt2l9eMNYJ,1,0.0005827505827505828
system.overlays.7kXuvyzlvtAyq6rR.name,1,0.0005827505827505828
system.overlays.7kXuvyzlvtAyq6rR.overlayType,1,0.0005827505827505828
system.overlays.7kXuvyzlvtAyq6rR.sort,1,0.0005827505827505828
system.overlays.7kXuvyzlvtAyq6rR.system.defense.save.basic,1,0.0005827505827505828
system.overlays.7kXuvyzlvtAyq6rR.system.defense.save.statistic,1,0.0005827505827505828
system.overlays.7kXuvyzlvtAyq6rR.system.rules,1,0.0005827505827505828
system.overlays.LQQbWk6HbCVgJ1Y0.name,1,0.0005827505827505828
system.overlays.LQQbWk6HbCVgJ1Y0.overlayType,1,0.0005827505827505828
system.overlays.LQQbWk6HbCVgJ1Y0.sort,1,0.0005827505827505828
system.overlays.LQQbWk6HbCVgJ1Y0.system.defense.save.basic,1,0.0005827505827505828
system.overlays.LQQbWk6HbCVgJ1Y0.system.defense.save.statistic,1,0.0005827505827505828
system.overlays.LQQbWk6HbCVgJ1Y0.system.rules,1,0.0005827505827505828
system.overlays.ZuI1Ww6k5gzoGUyb.name,1,0.0005827505827505828
system.overlays.ZuI1Ww6k5gzoGUyb.overlayType,1,0.0005827505827505828
system.overlays.ZuI1Ww6k5gzoGUyb.sort,1,0.0005827505827505828
system.overlays.ZuI1Ww6k5gzoGUyb.system.defense.save.basic,1,0.0005827505827505828
system.overlays.ZuI1Ww6k5gzoGUyb.system.defense.save.statistic,1,0.0005827505827505828
system.overlays.ZuI1Ww6k5gzoGUyb.system.rules,1,0.0005827505827505828
system.traits.selected.cantrip,1,0.0005827505827505828
system.traits.selected.custom,1,0.0005827505827505828
system.damage.ysOHtkIhiCrE7YVr.applyMod,1,0.0005827505827505828
system.damage.ysOHtkIhiCrE7YVr.formula,1,0.0005827505827505828
system.damage.ysOHtkIhiCrE7YVr.kinds,1,0.0005827505827505828
system.damage.ysOHtkIhiCrE7YVr.materials,1,0.0005827505827505828
system.damage.ysOHtkIhiCrE7YVr.type,1,0.0005827505827505828
system.heightening.damage.ysOHtkIhiCrE7YVr,1,0.0005827505827505828
system.damage.zaWfV7AcltDYyyRz.applyMod,1,0.0005827505827505828
system.damage.zaWfV7AcltDYyyRz.formula,1,0.0005827505827505828
system.damage.zaWfV7AcltDYyyRz.kinds,1,0.0005827505827505828
system.damage.zaWfV7AcltDYyyRz.materials,1,0.0005827505827505828
system.damage.zaWfV7AcltDYyyRz.type,1,0.0005827505827505828
system.heightening.damage.zaWfV7AcltDYyyRz,1,0.0005827505827505828
system.overlays.NpIVrCHatLgsVZoR.name,1,0.0005827505827505828
system.overlays.NpIVrCHatLgsVZoR.overlayType,1,0.0005827505827505828
system.overlays.NpIVrCHatLgsVZoR.sort,1,0.0005827505827505828
system.overlays.NpIVrCHatLgsVZoR.system.damage.t4PnP1mLQnxt0Vu0.applyMod,1,0.0005827505827505828
system.overlays.NpIVrCHatLgsVZoR.system.damage.t4PnP1mLQnxt0Vu0.formula,1,0.0005827505827505828
system.overlays.NpIVrCHatLgsVZoR.system.damage.t4PnP1mLQnxt0Vu0.kinds,1,0.0005827505827505828
